volcano_number,volcano_name_x,primary_volcano_type,last_eruption_year,country,region,subregion,latitude_x,longitude_x,elevation,tectonic_settings,evidence_category,major_rock_1,major_rock_2,major_rock_3,major_rock_4,major_rock_5,minor_rock_1,minor_rock_2,minor_rock_3,minor_rock_4,minor_rock_5,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km,volcano_name_y,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude_y,longitude_y
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13018,Confirmed Eruption,Submarine vent west of Sete Cidades,2.0,1682.0,12.0,13.0,Historical Observations,,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13017,Confirmed Eruption,Submarine vent west of Sete Cidades,2.0,1638.0,7.0,3.0,Historical Observations,1638.0,7.0,28.0,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13016,Confirmed Eruption,SW side of caldera (Caldeira Seca),4.0,1444.0,0.0,0.0,Historical Observations,,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13015,Confirmed Eruption,West flank (Ponta de Ferraria),2.0,1110.0,0.0,0.0,Radiocarbon (uncorrected),,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13014,Confirmed Eruption,SE flank (Ferraria),2.0,950.0,0.0,0.0,Radiocarbon (uncorrected),,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13013,Confirmed Eruption,SE flank (Carvao),3.0,670.0,0.0,0.0,Radiocarbon (uncorrected),,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13012,Confirmed Eruption,SE caldera floor (Lagoa Rasa),4.0,380.0,0.0,0.0,Tephrochronology,,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13011,Confirmed Eruption,SE caldera floor (Lagoa de Santiago),4.0,90.0,0.0,0.0,Radiocarbon (uncorrected),,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13010,Confirmed Eruption,SE flank (Eguas),,-750.0,0.0,0.0,Radiocarbon (uncorrected),,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13009,Confirmed Eruption,Caldeira do Alfreres and NW flank,,-2050.0,0.0,0.0,Tephrochronology,,,,37.87,-25.78
382080,Sete Cidades,Stratovolcano,1880,Portugal,Atlantic Ocean,Azores,37.87,-25.78,856,Rift zone / Oceanic crust (< 15 km),Eruption Observed,Trachyte / Trachydacite,Trachybasalt / Tephrite Basanite,Basalt / Picro-Basalt,Trachyandesite / Basaltic Trachyandesite, , , , , , ,3515,10365,102848,127154,Sete Cidades,13008,Confirmed Eruption,Seara Cerrado da Ladeira,4.0,-3050.0,0.0,0.0,Tephrochronology,,,,37.87,-25.78
261020,Seulawah Agam,Stratovolcano,1839,Indonesia,Indonesia,Sumatra,5.448,95.658,1810,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , , , , , , ,226,10555,306345,1565392,Seulawah Agam,15390,Confirmed Eruption,NNE flank (van Heutsz crater),2.0,1839.0,1.0,12.0,Historical Observations,1839.0,1.0,13.0,5.448,95.658
261020,Seulawah Agam,Stratovolcano,1839,Indonesia,Indonesia,Sumatra,5.448,95.658,1810,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , , , , , , ,226,10555,306345,1565392,Seulawah Agam,15389,Confirmed Eruption,NNE flank,2.0,1510.0,0.0,0.0,Historical Observations,,,,5.448,95.658
300700,Severny,Shield,-1550,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.28,160.87,1936,Subduction zone / Continental crust (>25 km),Eruption Dated,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , , , , , , ,0,0,4,3152,Severny,19621,Confirmed Eruption,WSW flank (Tobeltsen),,-1550.0,0.0,0.0,Radiocarbon (uncorrected),,,,58.28,160.87
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20639,Discredited Eruption,,,1786.0,0.0,0.0,Historical Observations,,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20638,Confirmed Eruption,,,1250.0,0.0,0.0,Radiocarbon (uncorrected),,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20637,Confirmed Eruption,,,1200.0,0.0,0.0,Radiocarbon (uncorrected),,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20636,Confirmed Eruption,,,850.0,0.0,0.0,Radiocarbon (uncorrected),,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20635,Confirmed Eruption,,,150.0,0.0,0.0,Radiocarbon (uncorrected),,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20634,Confirmed Eruption,,0.0,50.0,0.0,0.0,Tephrochronology,,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20633,Confirmed Eruption,,,-150.0,0.0,0.0,Radiocarbon (uncorrected),,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20632,Confirmed Eruption,,,-550.0,0.0,0.0,Tephrochronology,,,,41.409,-122.193
323010,Shasta,Stratovolcano,1250,United States,Canada and Western USA,USA (California),41.409,-122.193,4317,Subduction zone / Continental crust (>25 km),Eruption Observed,Andesite / Basaltic Andesite,Dacite, , , ,Basalt / Picro-Basalt, , , , ,0,35,19785,265016,Shasta,20631,Confirmed Eruption,,,-650.0,0.0,0.0,Radiocarbon (uncorrected),,,,41.409,-122.193
